Date,Close,ma5,ma20,ma60
2016-08-25,176.5,174.4,175.95,168.85833333333332
2016-08-26,177.0,174.9,176.175,169.15833333333333
2016-08-29,176.0,175.6,176.125,169.44166666666666
2016-08-30,174.0,175.4,176.025,169.66666666666666
2016-08-31,176.5,176.0,176.225,169.925
2016-09-01,174.0,175.5,176.2,170.125
2016-09-02,174.0,174.9,176.05,170.26666666666668
2016-09-05,177.0,175.1,176.0,170.51666666666668
2016-09-06,178.0,175.9,175.975,170.78333333333333
2016-09-07,185.0,177.6,176.25,171.15
2016-09-08,183.0,179.4,176.575,171.525
2016-09-09,180.5,180.7,176.725,171.81666666666666
2016-09-12,175.5,180.4,176.55,172.025
2016-09-13,175.5,179.9,176.55,172.19166666666666
2016-09-14,174.0,177.7,176.4,172.325
2016-09-19,183.0,177.7,176.75,172.64166666666668
2016-09-20,183.5,178.3,177.2,173.05
2016-09-21,184.0,180.0,177.775,173.525
2016-09-22,185.0,181.9,178.275,173.99166666666667
2016-09-23,187.0,184.5,178.95,174.45833333333334
2016-09-26,183.5,184.6,179.3,174.80833333333334
2016-09-27,183.5,184.6,179.625,175.1
2016-09-28,183.5,184.5,180.0,175.39166666666668
2016-09-29,187.0,184.9,180.65,175.775
2016-09-30,184.0,184.3,181.025,176.15
2016-10-03,186.0,184.8,181.625,176.50833333333333
2016-10-04,187.0,185.5,182.275,176.88333333333333
2016-10-05,186.0,186.0,182.725,177.15
2016-10-06,187.5,186.1,183.2,177.425
2016-10-07,188.0,186.9,183.35,177.75
2016-10-11,187.5,187.2,183.575,178.05833333333334
2016-10-12,189.5,187.7,184.025,178.39166666666668
2016-10-13,188.5,188.2,184.675,178.70833333333334
2016-10-14,188.0,188.3,185.3,179.0
2016-10-17,186.5,188.0,185.925,179.275
2016-10-18,187.0,187.9,186.125,179.525
2016-10-19,189.5,187.9,186.425,179.83333333333334
2016-10-20,190.5,188.3,186.75,180.15
2016-10-21,188.5,188.4,186.925,180.40833333333333
2016-10-24,191.0,189.3,187.125,180.675
2016-10-25,193.0,190.5,187.6,180.95
2016-10-26,191.5,190.9,188.0,181.26666666666668
2016-10-27,188.5,190.5,188.25,181.45833333333334
2016-10-28,189.5,190.7,188.375,181.68333333333334
2016-10-31,188.5,190.2,188.6,181.95
2016-11-01,189.5,189.5,188.775,182.2
2016-11-02,186.0,188.4,188.725,182.35
2016-11-03,184.5,187.6,188.65,182.45833333333334
2016-11-04,184.5,186.6,188.5,182.55833333333334
2016-11-07,189.0,186.7,188.55,182.71666666666667
2016-11-08,188.5,186.5,188.6,182.91666666666666
2016-11-09,182.0,185.7,188.225,182.99166666666667
2016-11-10,185.5,185.9,188.075,183.1
2016-11-11,181.5,185.3,187.75,183.2
2016-11-14,180.5,183.6,187.45,183.25833333333333
2016-11-15,180.0,181.9,187.1,183.325
2016-11-16,180.0,181.5,186.625,183.41666666666666
2016-11-17,181.5,180.7,186.175,183.56666666666666
2016-11-18,181.0,180.6,185.8,183.66666666666666
2016-11-21,181.0,180.7,185.3,183.79166666666666
2016-11-22,184.0,181.5,184.85,183.91666666666666
2016-11-23,185.5,182.6,184.55,184.05833333333334
2016-11-24,183.0,182.9,184.275,184.175
2016-11-25,182.0,183.1,183.9,184.30833333333334
2016-11-28,184.0,183.7,183.675,184.43333333333334
2016-11-29,182.0,183.3,183.3,184.56666666666666
2016-11-30,183.0,182.8,183.15,184.71666666666667
2016-12-01,183.0,182.8,183.075,184.81666666666666
2016-12-02,178.0,182.0,182.75,184.81666666666666
2016-12-05,179.0,181.0,182.25,184.71666666666667
2016-12-06,182.0,181.0,181.925,184.7
2016-12-07,181.5,180.7,181.9,184.71666666666667
2016-12-08,185.5,181.2,181.9,184.88333333333333
2016-12-09,186.0,182.8,182.125,185.05833333333334
2016-12-12,185.0,184.0,182.35,185.24166666666667
2016-12-13,186.0,184.8,182.65,185.29166666666666
2016-12-14,187.5,186.0,183.025,185.35833333333332
2016-12-15,187.0,186.3,183.3,185.40833333333333
2016-12-16,185.0,186.1,183.5,185.40833333333333
2016-12-19,182.5,185.6,183.575,185.33333333333334
2016-12-20,182.5,184.9,183.5,185.31666666666666
2016-12-21,180.0,183.4,183.225,185.25833333333333
2016-12-22,179.0,181.8,183.025,185.18333333333334
2016-12-23,178.5,180.5,182.85,185.04166666666666
2016-12-26,179.5,179.9,182.625,184.96666666666667
2016-12-27,180.0,179.4,182.525,184.86666666666667
2016-12-28,182.0,179.8,182.475,184.78333333333333
2016-12-29,180.0,180.0,182.325,184.68333333333334
2016-12-30,181.5,180.6,182.5,184.58333333333334
2017-01-03,183.0,181.3,182.7,184.5
2017-01-04,183.0,181.9,182.75,184.425
2017-01-05,183.5,182.2,182.85,184.325
2017-01-06,184.0,183.0,182.775,184.25
2017-01-09,184.0,183.5,182.675,184.18333333333334
2017-01-10,184.0,183.7,182.625,184.14166666666668
2017-01-11,182.0,183.5,182.425,184.05833333333334
2017-01-12,184.5,183.7,182.275,183.975
2017-01-13,181.5,183.2,182.0,183.825
2017-01-16,179.5,182.3,181.725,183.675
2017-01-17,181.0,181.7,181.65,183.50833333333333
2017-01-18,181.0,181.5,181.575,183.30833333333334
2017-01-19,180.5,180.7,181.6,183.125
2017-01-20,181.0,180.6,181.7,183.0
2017-01-23,185.0,181.7,182.025,182.925
2017-01-24,185.5,182.6,182.325,182.875
2017-02-02,184.5,183.3,182.55,182.79166666666666
2017-02-03,184.5,184.1,182.675,182.76666666666668
2017-02-06,184.5,184.8,182.9,182.76666666666668
2017-02-07,184.5,184.7,183.05,182.76666666666668
2017-02-08,183.5,184.3,183.075,182.675
2017-02-09,184.0,184.2,183.125,182.6
2017-02-10,185.5,184.4,183.225,182.65833333333333
2017-02-13,187.5,185.0,183.4,182.69166666666666
2017-02-14,187.5,185.6,183.575,182.79166666666666
2017-02-15,189.0,186.7,183.825,182.93333333333334
2017-02-16,189.0,187.7,184.175,183.08333333333334
2017-02-17,189.5,188.5,184.425,183.24166666666667
2017-02-20,190.0,189.0,184.85,183.38333333333333
2017-02-21,190.0,189.5,185.375,183.53333333333333
2017-02-22,188.5,189.4,185.75,183.65833333333333
2017-02-23,188.5,189.3,186.125,183.73333333333332
2017-02-24,189.0,189.2,186.55,183.79166666666666
2017-03-01,186.0,188.4,186.8,183.84166666666667
2017-03-02,186.0,187.6,186.85,183.90833333333333
2017-03-03,184.0,186.7,186.775,183.90833333333333
2017-03-06,183.5,185.7,186.725,183.93333333333334
2017-03-07,185.5,185.0,186.775,183.975
2017-03-08,187.0,185.2,186.9,184.04166666666666
2017-03-09,184.5,184.9,186.9,184.15
2017-03-10,183.5,184.8,186.9,184.225
2017-03-13,186.5,185.4,187.025,184.3
2017-03-14,186.0,185.5,187.05,184.375
2017-03-15,186.5,185.4,187.0,184.39166666666668
2017-03-16,190.0,186.5,187.125,184.45833333333334
2017-03-17,191.5,188.1,187.25,184.56666666666666
2017-03-20,191.5,189.1,187.375,184.65833333333333
2017-03-21,195.0,190.9,187.65,184.78333333333333
2017-03-22,193.5,192.3,187.825,184.89166666666668
2017-03-23,193.5,193.0,188.0,185.03333333333333
2017-03-24,192.5,193.2,188.2,185.2
2017-03-27,193.0,193.5,188.425,185.375
2017-03-28,194.5,193.4,188.7,185.61666666666667
2017-03-29,191.5,193.0,188.975,185.825
2017-03-30,191.5,192.6,189.25,186.04166666666666
2017-03-31,189.0,191.9,189.5,186.2
2017-04-05,193.0,191.9,189.975,186.41666666666666
2017-04-06,191.5,191.3,190.275,186.575
2017-04-07,191.0,191.2,190.475,186.75833333333333
2017-04-10,190.0,190.9,190.75,186.9
2017-04-11,191.0,191.3,191.125,187.03333333333333
2017-04-12,191.0,190.9,191.35,187.16666666666666
2017-04-13,191.5,190.9,191.625,187.3
2017-04-14,189.0,190.5,191.75,187.38333333333333
2017-04-17,187.5,190.0,191.625,187.44166666666666
2017-04-18,188.0,189.4,191.45,187.50833333333333
2017-04-19,186.5,188.5,191.2,187.58333333333334
2017-04-20,187.0,187.6,190.8,187.625
2017-04-21,190.0,187.8,190.625,187.76666666666668
2017-04-24,190.0,188.3,190.45,187.94166666666666
2017-04-25,192.0,189.1,190.425,188.125
2017-04-26,191.0,190.0,190.325,188.29166666666666
2017-04-27,193.0,191.2,190.25,188.5
2017-04-28,194.5,192.1,190.4,188.725
2017-05-02,196.5,193.4,190.65,188.91666666666666
2017-05-03,198.0,194.6,191.1,189.125
2017-05-04,198.0,196.0,191.35,189.35
2017-05-05,197.5,196.9,191.65,189.56666666666666
2017-05-08,202.5,198.5,192.225,189.86666666666667
2017-05-09,203.5,199.9,192.9,190.18333333333334
2017-05-10,205.5,201.4,193.625,190.55
2017-05-11,207.5,203.3,194.45,190.94166666666666
2017-05-12,206.0,205.0,195.175,191.28333333333333
2017-05-15,206.0,205.7,196.025,191.59166666666667
2017-05-16,204.5,205.9,196.875,191.875
2017-05-17,204.0,205.6,197.675,192.125
2017-05-18,203.5,204.8,198.525,192.36666666666667
2017-05-19,203.0,204.2,199.325,192.59166666666667
2017-05-22,205.0,204.0,200.075,192.84166666666667
2017-05-23,205.0,204.1,200.825,193.09166666666667
2017-05-24,205.5,204.4,201.5,193.375
2017-05-25,207.0,205.1,202.3,193.68333333333334
2017-05-26,207.0,205.9,203.0,193.98333333333332
2017-05-31,203.0,205.5,203.425,194.26666666666668
2017-06-01,207.0,205.9,203.95,194.61666666666667
2017-06-02,209.0,206.6,204.5,195.03333333333333
2017-06-05,212.0,207.6,205.2,195.50833333333333
2017-06-06,210.5,208.3,205.85,195.925
2017-06-07,211.5,210.0,206.3,196.33333333333334
2017-06-08,213.0,211.2,206.775,196.80833333333334
2017-06-09,212.0,211.8,207.1,197.28333333333333
2017-06-12,207.5,210.9,207.1,197.63333333333333
2017-06-13,208.0,210.4,207.2,198.0
2017-06-14,207.0,209.5,207.25,198.34166666666667
2017-06-15,208.0,208.5,207.425,198.64166666666668
2017-06-16,211.5,208.4,207.8,198.975
2017-06-19,213.0,209.5,208.275,199.33333333333334
2017-06-20,216.5,211.2,208.95,199.69166666666666
2017-06-21,215.5,212.9,209.475,200.05833333333334
2017-06-22,218.0,214.9,210.125,200.46666666666667
2017-06-23,217.0,216.0,210.7,200.875
2017-06-26,215.0,216.4,211.1,201.24166666666667
2017-06-27,211.5,215.4,211.325,201.525
2017-06-28,208.5,214.0,211.6,201.80833333333334
2017-06-29,210.0,212.4,211.75,202.11666666666667
2017-06-30,208.5,210.7,211.725,202.44166666666666
2017-07-03,209.0,209.5,211.575,202.70833333333334
2017-07-04,207.0,208.6,211.4,202.96666666666667
2017-07-05,208.5,208.6,211.25,203.25833333333333
2017-07-06,207.5,208.1,210.975,203.55
2017-07-07,206.0,207.6,210.675,203.8
2017-07-10,206.0,207.0,210.6,204.05
2017-07-11,212.0,208.0,210.8,204.39166666666668
2017-07-12,210.5,208.4,210.975,204.75
2017-07-13,214.5,209.8,211.3,205.2
2017-07-14,213.0,211.2,211.375,205.61666666666667
2017-07-17,213.0,212.6,211.375,206.05833333333334
2017-07-18,214.0,213.0,211.25,206.50833333333333
2017-07-19,214.5,213.8,211.2,206.91666666666666
2017-07-20,215.5,214.0,211.075,207.34166666666667
2017-07-21,214.0,214.2,210.925,207.70833333333334
2017-07-24,214.5,214.5,210.9,208.1
2017-07-25,214.0,214.5,211.025,208.45
2017-07-26,213.0,214.2,211.25,208.75833333333333
2017-07-27,215.5,214.2,211.525,209.075
2017-07-28,213.0,214.0,211.75,209.325
2017-07-31,214.5,214.0,212.025,209.6
2017-08-01,212.0,213.6,212.275,209.84166666666667
2017-08-02,216.0,214.2,212.65,210.06666666666666
2017-08-03,213.5,213.8,212.95,210.23333333333332
2017-08-04,213.0,213.8,213.3,210.35833333333332
2017-08-07,216.0,214.1,213.8,210.5
2017-08-08,217.5,215.2,214.075,210.69166666666666
2017-08-09,214.5,214.9,214.275,210.83333333333334
2017-08-10,214.0,215.0,214.25,210.99166666666667
2017-08-11,212.5,214.9,214.225,211.13333333333333
2017-08-14,211.0,213.9,214.125,211.25833333333333
2017-08-15,214.0,213.2,214.125,211.44166666666666
2017-08-16,213.0,212.9,214.05,211.575
2017-08-17,214.0,212.9,213.975,211.725
2017-08-18,212.5,212.9,213.9,211.84166666666667
2017-08-21,211.5,213.0,213.75,211.91666666666666
2017-08-22,214.5,213.1,213.775,212.04166666666666
2017-08-23,215.5,213.6,213.9,212.25
2017-08-24,217.0,214.2,213.975,212.41666666666666
2017-08-25,217.5,215.2,214.2,212.55833333333334
2017-08-28,216.0,216.1,214.275,212.625
2017-08-29,216.0,216.4,214.475,212.71666666666667
2017-08-30,217.5,216.8,214.55,212.81666666666666
2017-08-31,216.5,216.7,214.7,212.875
2017-09-01,216.5,216.5,214.875,212.95
2017-09-04,217.5,216.8,214.95,213.11666666666667
2017-09-05,218.0,217.2,214.975,213.28333333333333
2017-09-06,217.0,217.1,215.1,213.45
2017-09-07,217.0,217.2,215.25,213.6
2017-09-08,218.0,217.5,215.525,213.70833333333334
2017-09-11,217.0,217.4,215.825,213.775
2017-09-12,219.0,217.6,216.075,213.81666666666666
2017-09-13,218.0,217.8,216.325,213.85833333333332
2017-09-14,218.5,218.1,216.55,213.86666666666667
2017-09-15,218.5,218.2,216.85,213.89166666666668
2017-09-18,219.5,218.7,217.25,213.96666666666667
2017-09-19,221.5,219.2,217.6,214.13333333333333
2017-09-20,221.5,219.9,217.9,214.35
2017-09-21,221.0,220.4,218.1,214.53333333333333
2017-09-22,218.5,220.4,218.15,214.7
2017-09-25,217.0,219.9,218.2,214.83333333333334
2017-09-26,214.0,218.4,218.1,214.95
2017-09-27,215.0,217.1,217.975,215.05833333333334
2017-09-28,214.0,215.7,217.85,215.16666666666666
2017-09-29,216.5,215.3,217.85,215.34166666666667
2017-10-02,220.5,216.0,218.0,215.58333333333334
2017-10-03,222.5,217.7,218.225,215.75833333333333
2017-10-05,224.5,219.6,218.6,215.99166666666667
2017-10-06,224.5,221.7,218.975,216.15833333333333
2017-10-11,233.0,225.0,219.725,216.49166666666667
2017-10-12,237.5,228.4,220.75,216.9
2017-10-13,237.5,231.4,221.675,217.29166666666666
2017-10-16,238.0,234.1,222.675,217.68333333333334
2017-10-17,235.5,236.3,223.525,218.01666666666668
2017-10-18,237.5,237.2,224.475,218.40833333333333
2017-10-19,239.0,237.5,225.45,218.81666666666666
2017-10-20,237.5,237.5,226.25,219.20833333333334
2017-10-23,239.0,237.7,227.125,219.64166666666668
2017-10-24,238.0,238.2,227.975,220.01666666666668
2017-10-25,238.0,238.3,228.95,220.43333333333334
2017-10-26,236.0,237.7,229.9,220.79166666666666
2017-10-27,239.0,238.0,231.15,221.24166666666667
2017-10-30,243.0,238.8,232.55,221.69166666666666
2017-10-31,243.0,239.8,234.0,222.18333333333334
2017-11-01,242.5,240.7,235.3,222.675
2017-11-02,241.0,241.7,236.325,223.09166666666667
2017-11-03,239.0,241.7,237.15,223.45
2017-11-06,239.5,241.0,237.9,223.86666666666667
2017-11-07,244.0,241.2,238.875,224.36666666666667
2017-11-08,242.5,241.2,239.35,224.86666666666667
2017-11-09,241.0,241.2,239.525,225.36666666666667
2017-11-10,240.5,241.5,239.675,225.80833333333334
2017-11-13,239.5,241.5,239.75,226.25
2017-11-14,240.0,240.7,239.975,226.68333333333334
2017-11-15,237.5,239.7,239.975,227.1
2017-11-16,238.0,239.1,239.925,227.54166666666666
