2021/03/22 08:45:21.27,TXFD1,16007,1,1334,814,680
2021/03/22 08:45:21.89,TXFD1,16006,1,1335,815,681
2021/03/22 08:45:22.52,TXFD1,16008,1,1336,816,682
2021/03/22 08:45:22.64,TXFD1,16008,2,1338,817,684
2021/03/22 08:45:22.64,TXFD1,16008,5,1343,818,685
2021/03/22 08:45:23.14,TXFD1,16008,1,1344,819,686
2021/03/22 08:45:23.39,TXFD1,16008,1,1345,820,687
2021/03/22 08:45:23.77,TXFD1,16009,1,1346,821,688
2021/03/22 08:45:23.89,TXFD1,16009,1,1347,822,689
2021/03/22 08:45:24.14,TXFD1,16009,1,1348,823,690
2021/03/22 08:45:24.27,TXFD1,16008,1,1349,824,691
2021/03/22 08:45:24.52,TXFD1,16008,1,1350,825,692
2021/03/22 08:45:24.52,TXFD1,16009,2,1352,826,693
2021/03/22 08:45:24.52,TXFD1,16008,1,1353,827,694
2021/03/22 08:45:24.52,TXFD1,16009,2,1355,828,696
2021/03/22 08:45:24.64,TXFD1,16009,1,1356,829,697
2021/03/22 08:45:24.64,TXFD1,16009,2,1358,830,699
2021/03/22 08:45:24.77,TXFD1,16009,1,1361,833,702
2021/03/22 08:45:24.77,TXFD1,16010,1,1359,831,700
2021/03/22 08:45:24.77,TXFD1,16010,1,1360,832,701
2021/03/22 08:45:24.77,TXFD1,16009,1,1362,834,703
2021/03/22 08:45:24.77,TXFD1,16010,4,1366,835,704
2021/03/22 08:45:24.89,TXFD1,16010,1,1367,836,705
2021/03/22 08:45:24.89,TXFD1,16010,3,1370,837,707
2021/03/22 08:45:25.02,TXFD1,16010,1,1371,838,708
2021/03/22 08:45:25.02,TXFD1,16008,2,1374,841,709
2021/03/22 08:45:25.02,TXFD1,16009,1,1374,841,709
2021/03/22 08:45:25.14,TXFD1,16010,1,1375,842,710
2021/03/22 08:45:25.14,TXFD1,16010,1,1376,843,711
2021/03/22 08:45:25.14,TXFD1,16010,2,1378,844,712
2021/03/22 08:45:25.27,TXFD1,16010,2,1380,845,713
2021/03/22 08:45:25.39,TXFD1,16010,2,1382,846,714
2021/03/22 08:45:25.39,TXFD1,16010,2,1384,847,715
2021/03/22 08:45:25.52,TXFD1,16008,1,1385,848,716
2021/03/22 08:45:25.64,TXFD1,16008,1,1386,849,717
2021/03/22 08:45:25.64,TXFD1,16008,1,1389,852,719
2021/03/22 08:45:25.64,TXFD1,16008,1,1390,853,720
2021/03/22 08:45:25.64,TXFD1,16008,2,1388,851,718
2021/03/22 08:45:25.77,TXFD1,16008,1,1391,854,721
2021/03/22 08:45:25.77,TXFD1,16008,1,1392,855,722
2021/03/22 08:45:25.77,TXFD1,16007,1,1393,856,723
2021/03/22 08:45:25.77,TXFD1,16008,1,1394,857,724
2021/03/22 08:45:25.89,TXFD1,16008,3,1397,858,725
2021/03/22 08:45:25.89,TXFD1,16009,1,1398,859,726
2021/03/22 08:45:26.39,TXFD1,16009,1,1399,860,727
2021/03/22 08:45:26.52,TXFD1,16008,1,1400,861,728
2021/03/22 08:45:26.64,TXFD1,16008,1,1401,862,729
2021/03/22 08:45:26.64,TXFD1,16010,1,1402,863,730
2021/03/22 08:45:27.02,TXFD1,16010,2,1404,864,731
2021/03/22 08:45:27.14,TXFD1,16008,1,1407,866,734
2021/03/22 08:45:27.14,TXFD1,16010,2,1406,865,733
2021/03/22 08:45:27.27,TXFD1,16009,2,1409,867,735
2021/03/22 08:45:27.39,TXFD1,16008,1,1410,868,736
2021/03/22 08:45:27.64,TXFD1,16008,1,1412,870,738
2021/03/22 08:45:27.64,TXFD1,16009,1,1411,869,737
2021/03/22 08:45:28.14,TXFD1,16010,1,1413,871,739
2021/03/22 08:45:28.39,TXFD1,16008,2,1415,873,740
2021/03/22 08:45:28.77,TXFD1,16010,3,1418,874,743
2021/03/22 08:45:29.39,TXFD1,16011,1,1419,875,744
2021/03/22 08:45:29.52,TXFD1,16009,1,1430,878,752
2021/03/22 08:45:29.52,TXFD1,16010,1,1429,877,751
2021/03/22 08:45:29.52,TXFD1,16011,9,1428,876,750
2021/03/22 08:45:29.52,TXFD1,16011,1,1432,879,754
2021/03/22 08:45:29.52,TXFD1,16012,1,1432,879,754
2021/03/22 08:45:29.64,TXFD1,16009,3,1435,881,755
2021/03/22 08:45:29.77,TXFD1,16010,1,1436,882,756
2021/03/22 08:45:29.77,TXFD1,16012,2,1438,883,757
2021/03/22 08:45:30.02,TXFD1,16009,1,1439,884,758
2021/03/22 08:45:30.14,TXFD1,16010,1,1440,885,759
2021/03/22 08:45:30.14,TXFD1,16010,2,1442,886,760
2021/03/22 08:45:30.14,TXFD1,16011,1,1443,887,761
2021/03/22 08:45:30.14,TXFD1,16011,1,1444,888,762
2021/03/22 08:45:30.52,TXFD1,16012,1,1445,889,763
2021/03/22 08:45:30.77,TXFD1,16012,2,1447,890,764
2021/03/22 08:45:30.89,TXFD1,16012,2,1449,891,766
2021/03/22 08:45:31.14,TXFD1,16010,1,1450,892,767
2021/03/22 08:45:31.14,TXFD1,16010,1,1451,893,768
2021/03/22 08:45:31.14,TXFD1,16011,1,1453,894,770
2021/03/22 08:45:31.14,TXFD1,16012,1,1453,894,770
2021/03/22 08:45:31.52,TXFD1,16010,2,1455,896,771
2021/03/22 08:45:31.64,TXFD1,16012,2,1461,898,777
2021/03/22 08:45:31.64,TXFD1,16011,1,1459,897,775
