date,open,high,low,close
2014/3/3,8627.150391,8849.280273,8508.009766,8849.280273
2014/2/5,8290.169922,8647.900391,8230.459961,8639.580078
2014/1/2,8618.599609,8668.950195,8442.19043,8462.570313
2013/12/2,8429.240234,8647.240234,8313.870117,8611.509766
2013/11/1,8474.469727,8476.629883,8093.819824,8406.830078
2013/10/1,8173.990234,8469.580078,8172.790039,8450.05957
2013/9/2,8010.149902,8310.94043,7993.129883,8173.870117
2013/8/1,8110.72998,8162.910156,7737.330078,8021.890137
2013/7/1,8011.950195,8265.700195,7877.060059,8107.939941
2013/6/3,8177.970215,8250.169922,7663.22998,8062.209961
2013/5/2,8111.430176,8439.150391,8095.700195,8254.799805
2013/4/1,7934.25,8115.589844,7688.620117,8093.660156
2013/3/1,7917.720215,8089.209961,7786.560059,7918.609863
2013/2/1,7853.75,8029.100098,7832,7897.97998
2013/1/2,7738.049805,7855.160156,7603.27002,7850.02002
2012/12/3,7582.649902,7757.089844,7491.52002,7699.5
2012/11/1,7141.970215,7590.689941,7050.049805,7580.169922
2012/10/1,7702.120117,7727.529785,7091.189941,7166.049805
2012/9/3,7430.399902,7789.390137,7313.560059,7715.160156
2012/8/1,7242.580078,7536.319824,7186.779785,7397.060059
2012/7/2,7332.089844,7442.549805,6922.72998,7270.490234
2012/6/1,7213.689941,7334.629883,6857.350098,7296.279785
2012/5/2,7511.759766,7704.870117,7047.319824,7301.5
2012/4/2,7905.879883,7928.430176,7422.140137,7501.720215
2012/3/1,8127.569824,8170.720215,7775.75,7933
2012/2/1,7520.359863,8121.439941,7488.970215,8121.439941
2012/1/2,7071.350098,7517.080078,6948.669922,7517.080078
2011/12/1,7132.410156,7199.259766,6609.109863,7072.080078
2011/11/1,7547.240234,7683.089844,6744.259766,6904.120117
2011/10/3,7128.660156,7743.370117,6889.990234,7587.689941
2011/9/1,7799.180176,7886.040039,6877.120117,7225.379883
2011/8/1,8629.969727,8707.870117,7148.759766,7741.359863
2011/7/1,8684.389648,8842.169922,8410.44043,8644.179688
2011/6/1,8999.839844,9089.469727,8433.459961,8652.589844
2011/5/3,9014.330078,9082.009766,8673.379883,8988.839844
2011/4/1,8697.839844,9099.75,8592.230469,9007.870117
2011/3/1,8611.790039,8829.230469,8070.52002,8683.299805
2011/2/8,9220.69043,9220.69043,8470.089844,8599.650391
2011/1/3,9039.629883,9154.929688,8738.929688,9145.349609
2010/12/1,8430.599609,8990.379883,8428.639648,8972.5
2010/11/1,8343.519531,8473.660156,8226.709961,8372.480469
2010/10/1,8259.080078,8386.290039,7992.810059,8287.089844
2010/9/1,7643.609863,8286.929688,7625.720215,8237.780273
2010/8/2,7829.189941,8054.290039,7577.100098,7616.279785
2010/7/1,7326.890137,7807.069824,7251.600098,7760.629883
2010/6/1,7327.009766,7645.709961,7048.600098,7329.370117
2010/5/3,7979.799805,8022.450195,7032.399902,7373.97998
2010/4/1,7952.620117,8190.009766,7842.069824,8004.25
2010/3/1,7492.839844,7994.620117,7451.089844,7920.060059
2010/2/1,7653.890137,7661.700195,7080.899902,7436.100098
2010/1/4,8222.419922,8395.389648,7481.899902,7640.439941
2009/12/1,7615.950195,8188.799805,7549.009766,8188.109863
2009/11/2,7238.299805,7875.47998,7218.890137,7582.209961
2009/10/1,7581.379883,7811.919922,7233.629883,7340.080078
2009/9/1,6834.629883,7558.879883,6807.620117,7509.169922
2009/8/3,7036.470215,7138.939941,6629.100098,6825.950195
2009/7/1,6445.850098,7185.52002,6433.689941,7077.709961
2009/6/1,7033.330078,7084.830078,6100.080078,6432.160156
2009/5/4,6285.600098,6930.589844,6256.290039,6890.439941
2009/4/1,5271.830078,6071.060059,5271.830078,5992.569824
2009/3/2,4528.27002,5468.490234,4328.049805,5210.839844
2009/2/2,4277.100098,4607.970215,4240.080078,4557.149902
2009/1/5,4725.259766,4817.439941,4164.189941,4247.970215
