date,open,high,low,close
2018/9/25,10959.55957,11073.9502,10941.76953,11006.33984
2018/9/17,10881.78027,10972.41016,10750.80957,10972.41016
2018/9/10,10869.7998,10882.04004,10667.25,10868.13965
2018/9/3,11087.86035,11097.11035,10807.55957,10846.99023
2018/8/27,10847.16992,11186.0498,10847.16992,11063.94043
2018/8/20,10698.75977,10865.91016,10663.44043,10809.34961
2018/8/13,10939.67969,10939.67969,10606.25977,10690.95996
2018/8/6,10997.25977,11095.5,10972.25,10983.67969
2018/7/30,11072.7002,11100.01953,10919.12988,11012.42969
2018/7/23,10929.45996,11075.78027,10901.75,11075.78027
2018/7/16,10867.96973,10963.9502,10758.83008,10932.11035
2018/7/9,10638.90039,10864.54004,10635.03027,10864.54004
2018/7/2,10852.16992,10886.2002,10523.58008,10608.57031
2018/6/25,10834.07031,10851.16016,10633.00977,10836.91016
2018/6/19,11008.76953,11008.76953,10828.86035,10899.28027
2018/6/11,11168.99023,11188.00977,10981.61035,11087.46973
2018/6/4,11002.15039,11261.67969,11002.15039,11156.41992
2018/5/28,10976.49023,10999.42969,10799.75,10949.08008
2018/5/21,10861.66016,11034.12012,10861.66016,10942.2998
2018/5/14,10938.2998,10978.37988,10819.07031,10830.83984
2018/5/7,10581.78027,10874.62988,10555.55957,10858.98047
2018/4/30,10553.41016,10683.90039,10500.96973,10529.37012
2018/4/23,10756.88965,10774.73047,10478.98047,10553.42969
2018/4/16,10962.36035,10983.95996,10770.0498,10779.37988
2018/4/9,10880.13965,11016.34961,10829.01953,10965.38965
2018/4/2,10936.25977,10969.87988,10775.4502,10821.53027
2018/3/26,10783.57031,10986.79004,10781.42969,10919.49023
2018/3/19,11004.80957,11120.2002,10758.05957,10823.33008
2018/3/12,10908.99023,11095.62988,10908.99023,11027.7002
2018/3/5,10727.4502,10882.75977,10642.90039,10864.82031
2018/2/26,10827.98047,10937.90039,10638.98047,10698.16992
2018/2/21,10559.79004,10799.29004,10559.79004,10794.5498
2018/2/12,10429.08984,10473.50977,10416.00977,10421.08984
2018/2/5,10970.2998,10970.2998,10189.04004,10371.75
2018/1/29,11202.26953,11246.17969,11007.88965,11126.23047
2018/1/22,11169.79004,11270.17969,11089.48047,11147.09961
2018/1/15,10932.37012,11150.84961,10911.88965,11150.84961
2018/1/8,10899.08984,10934.75,10770.09961,10883.95996
2018/1/2,10664.82031,10879.7998,10650.76953,10879.7998
2017/12/25,10546.63965,10659.98047,10408.12012,10642.86035
2017/12/18,10478.74023,10545.78027,10452.08008,10537.26953
2017/12/11,10438.33008,10577.53027,10408.05957,10491.44043
2017/12/4,10617.26953,10665.42969,10322.75977,10398.62012
2017/11/27,10836.82031,10856,10495.15039,10600.37012
2017/11/20,10706.79004,10882.65039,10656.17969,10854.08984
2017/11/13,10728.21973,10749.38965,10600.25977,10701.63965
2017/11/6,10856.55957,10858.5,10659.29004,10732.66992
2017/10/30,10777.59961,10843.41016,10743.12988,10800.76953
2017/10/23,10759.46973,10803.59961,10701.08008,10709.11035
2017/10/16,10735.13965,10798.54004,10684.32031,10728.87988
2017/10/11,10576.12012,10724.08984,10576.12012,10724.08984
2017/10/2,10425.09961,10557.66992,10414.53027,10532.80957
2017/9/25,10442.0498,10447.08984,10257.01953,10383.94043
2017/9/18,10590.7998,10664.17969,10446.4502,10449.67969
2017/9/11,10630.16016,10656.25,10508.71973,10580.41016
2017/9/4,10585.44043,10617.83984,10509.91016,10609.9502
2017/8/28,10502.7998,10619.51953,10463.21973,10594.82031
2017/8/21,10316.08984,10519.83984,10282.71973,10515.50977
2017/8/14,10347.66016,10372.41016,10225.28027,10321.33008
2017/8/7,10521.69043,10619.41992,10238.5,10329.57031
2017/7/31,10396.75977,10519.26953,10366.16992,10506.55957
2017/7/24,10426.12988,10516.23047,10406.80957,10423.0498
2017/7/17,10467.26953,10537.41992,10428.55957,10436.7002
2017/7/10,10310.74023,10485.28027,10283.9502,10443.91016
2017/7/3,10368.99023,10421.71973,10294.69043,10297.25
2017/6/26,10341.86035,10545.7002,10329.83984,10395.07031
2017/6/19,10162.21973,10422.33008,10162.21973,10377.7002
2017/6/12,10137.04004,10165.30957,10033.25,10156.73047
2017/6/5,10164.88965,10268.37012,10164.88965,10199.65039
2017/5/31,10095.9502,10164.98047,10025.87988,10158.15039
2017/5/22,9965.080078,10121.87988,9960.94043,10101.9502
